beer_name,brewery_name,beer_type,beer_abv,beer_ibu,comment,venue_name,venue_city,venue_state,venue_country,venue_lat,venue_lng,rating_score,created_at,checkin_url,beer_url,brewery_url,brewery_country,brewery_city,brewery_state,flavor_profiles,purchase_venue,serving_type,checkin_id,bid,brewery_id,photo_url,global_rating_score,global_weighted_rating_score,tagged_friends,total_toasts,total_comments
"Puur Weizen","Koninklijke Grolsch","Wheat Beer - Hefeweizen",5.1,11,,Cultuurcafé,Nijmegen,Gelderland,Nederland,51.8192,5.86462,3.5,"2023-09-15 15:59:08",https://api.untappd.com/c/1313888624,https://api.untappd.com/beer/33702,https://api.untappd.com/brewery/4058,Netherlands,Enschede,Overijssel,"light bodied,sweet,banana",,Draft,1313888624,33702,4058,https://untappd.s3.amazonaws.com/photos/2023_09_15/a388bac1ab4d817ad317fae9e9f259e3_raw.jpg,3.47,3.47,,1,0
"Baltic Porter","BRLO ","Porter - Baltic",7,35,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,3.5,"2023-09-16 20:28:28",https://api.untappd.com/c/1314503018,https://api.untappd.com/beer/1000366,https://api.untappd.com/brewery/165817,Germany,Berlin,Berlin,"dark,smooth,watery",,Bottle,1314503018,1000366,165817,https://untappd.s3.amazonaws.com/photos/2023_09_16/caa2ed643d3ca9c49207f6555bd7f903_raw.jpg,3.46,3.46,,1,0
"Kentucky Breakfast Stout (KBS) (2021)","Founders Brewing Co.","Stout - Imperial / Double Coffee",12,70,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,4.25,"2023-09-16 22:11:54",https://api.untappd.com/c/1314591459,https://api.untappd.com/beer/4126572,https://api.untappd.com/brewery/549,"United States","Grand Rapids",MI,"roasty,bourbon,smoky",,Bottle,1314591459,4126572,549,https://untappd.s3.amazonaws.com/photos/2023_09_16/b5dfa6821cdaf5b883885a7897d604a8_raw.jpg,4.23,4.22,,1,0
"Grand Pilsener","Hertog Jan","Pilsner - Other",5.7,21,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,3.25,"2023-09-21 20:52:41",https://api.untappd.com/c/1315715024,https://api.untappd.com/beer/5353387,https://api.untappd.com/brewery/1953,Netherlands,Arcen,Limburg,"full bodied,earthy",,Bottle,1315715024,5353387,1953,https://untappd.s3.amazonaws.com/photos/2023_09_21/f9ec22becf2743c492e63cf256fed493_raw.jpg,3.47,3.47,Ron,1,0
"Grand Pilsener","Hertog Jan","Pilsner - Other",5.7,21,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,3.25,"2023-09-21 21:16:56",https://api.untappd.com/c/1315723836,https://api.untappd.com/beer/5353387,https://api.untappd.com/brewery/1953,Netherlands,Arcen,Limburg,"full bodied,earthy",,Bottle,1315723836,5353387,1953,https://untappd.s3.amazonaws.com/photos/2023_09_21/e40f00f86022154da4b80f2f57e81f77_raw.jpg,3.47,3.47,Ron,1,0
"Grand Prestige (2023)","Hertog Jan","Barleywine - Other",10,25,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,3.75,"2023-09-22 21:07:04",https://api.untappd.com/c/1316055367,https://api.untappd.com/beer/5186796,https://api.untappd.com/brewery/1953,Netherlands,Arcen,Limburg,"dark,red fruit",,Bottle,1316055367,5186796,1953,https://untappd.s3.amazonaws.com/photos/2023_09_22/67280d37bb43d1b4fa2b101d07adeda1_raw.jpg,3.97,3.96,Ron,3,0
"The Dude's Delight - Appleton Estate Rum Barrel Aged",Jopen,"Stout - Imperial / Double Oatmeal",15.5,0,"Op de Sara 🍺, verrukkelijk complex maar subtiel bier","Untappd at Home",,NC,"United States",34.2347,-77.9482,4.75,"2023-09-22 22:59:37",https://api.untappd.com/c/1316127905,https://api.untappd.com/beer/4912544,https://api.untappd.com/brewery/620,Netherlands,Haarlem,Noord-Holland,"strong,sweet,thick,oatmeal",,Bottle,1316127905,4912544,620,https://untappd.s3.amazonaws.com/photos/2023_09_22/ec1ebcbad4395aaf59f492f9c5c11a7a_raw.jpg,4.32,4.25,Ron,2,0
"Grand Prestige (2023)","Hertog Jan","Barleywine - Other",10,25,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,4,"2023-09-23 23:04:33",https://api.untappd.com/c/1316689259,https://api.untappd.com/beer/5186796,https://api.untappd.com/brewery/1953,Netherlands,Arcen,Limburg,"dark,aromatic,red fruit",,Bottle,1316689259,5186796,1953,https://untappd.s3.amazonaws.com/photos/2023_09_23/354dea2fd4c259a7d2c25ca88779a70a_raw.jpg,3.97,3.96,,1,0
Filou,"Kasteel Brouwerij Vanhonsebrouck","Belgian Tripel",8.5,35,,Cultuurcafé,Nijmegen,Gelderland,Nederland,51.8192,5.86462,3.5,"2023-09-29 15:59:39",https://api.untappd.com/c/1317959498,https://api.untappd.com/beer/850530,https://api.untappd.com/brewery/303,Belgium,Izegem,"Vlaams Gewest","smooth,light bodied,sweet",,Draft,1317959498,850530,303,https://untappd.s3.amazonaws.com/photos/2023_09_29/b12a48928615755199e1a64add756778_raw.jpg,3.53,3.53,,2,0
"Rijke Herfstbok (2023)","Koninklijke Grolsch","Bock - Single / Traditional",6.6,33,"Wow gewoon een lekker Grolsch bier hoe dan",Cultuurcafé,Nijmegen,Gelderland,Nederland,51.8192,5.86462,3.75,"2023-09-29 16:24:12",https://api.untappd.com/c/1317963823,https://api.untappd.com/beer/5487350,https://api.untappd.com/brewery/4058,Netherlands,Enschede,Overijssel,"sweet,sweetness",,Draft,1317963823,5487350,4058,https://untappd.s3.amazonaws.com/photos/2023_09_29/bd25d206b08dc6dcee5bd2c6dc805701_raw.jpg,3.54,3.56,,1,0
"320 Magnetite Stout","Kiruna Bryggeri","Stout - Imperial / Double",8.8,100,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,4,"2023-09-29 21:14:08",https://api.untappd.com/c/1318096030,https://api.untappd.com/beer/3781898,https://api.untappd.com/brewery/410058,Sweden,Kiruna,"Norrbottens län","dark,coffee,roasty,malty",,Bottle,1318096030,3781898,410058,https://untappd.s3.amazonaws.com/photos/2023_09_29/165a3aa6ba4ed56238c99abe8cb9e847_raw.jpg,3.61,3.65,,1,0
"Fruit Bomb","Moersleutel Craft Brewery","IPA - Imperial / Double New England / Hazy",8,45,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,4,"2023-09-30 23:50:12",https://api.untappd.com/c/1318733618,https://api.untappd.com/beer/5022442,https://api.untappd.com/brewery/269726,Netherlands,Alkmaar,Noord-Holland,"fruity,sweet,full bodied",,,1318733618,5022442,269726,https://untappd.s3.amazonaws.com/photos/2023_09_30/d7ebd078af0c189df7fab6fb8212bc77_raw.jpg,3.78,3.77,,2,0
"Krib 890","Woal. Brouwers","Belgian Dubbel",7.5,31,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,3.5,"2023-10-06 21:06:51",https://api.untappd.com/c/1320113814,https://api.untappd.com/beer/3962927,https://api.untappd.com/brewery/466458,Netherlands,Gendt,Gelderland,"malty,sweetness",,Bottle,1320113814,3962927,466458,https://untappd.s3.amazonaws.com/photos/2023_10_06/ecd5238ffa2d29fd9a7432de332797d7_raw.jpg,3.42,3.5,,1,0
"Krib 868","Woal. Brouwers","IPA - Belgian",7,0,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,3.25,"2023-10-07 20:06:16",https://api.untappd.com/c/1320568014,https://api.untappd.com/beer/4640698,https://api.untappd.com/brewery/466458,Netherlands,Gendt,Gelderland,"herbal,bitter",,Bottle,1320568014,4640698,466458,https://untappd.s3.amazonaws.com/photos/2023_10_07/8374653e5ce551920c7351bc770799e9_raw.jpg,3.29,3.41,,1,0
"Krib 888","Woal. Brouwers","Belgian Quadrupel",11,0,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,4,"2023-10-07 22:46:04",https://api.untappd.com/c/1320708781,https://api.untappd.com/beer/4741307,https://api.untappd.com/brewery/466458,Netherlands,Gendt,Gelderland,"strong,sweet",,Bottle,1320708781,4741307,466458,https://untappd.s3.amazonaws.com/photos/2023_10_07/e9149561cc84e79108399dce72c18ea3_raw.jpg,3.63,3.66,Ron,1,0
"8719992492961 (Barcode Platinum & Blue)","Moersleutel Craft Brewery","Stout - Russian Imperial",14,0,"En deze is nog op Geert 🍻","Untappd at Home",,NC,"United States",34.2347,-77.9482,4.5,"2023-10-13 21:47:18",https://api.untappd.com/c/1322158899,https://api.untappd.com/beer/5129834,https://api.untappd.com/brewery/269726,Netherlands,Alkmaar,Noord-Holland,"bourbon,chocolate,fullness,vanilla,sweet",,Can,1322158899,5129834,269726,https://untappd.s3.amazonaws.com/photos/2023_10_13/e08f0eba1aeea639b244341c1a8a83f8_raw.jpg,4.42,4.39,"Geert L",1,0
Karel,"Brouwerij Durs","Pilsner - Czech / Bohemian",5,22,,"'T TAPHUYS Arnhem",Arnhem,Gelderland,Nederland,51.9822,5.90732,3,"2023-10-14 18:59:43",https://api.untappd.com/c/1322529088,https://api.untappd.com/beer/3494856,https://api.untappd.com/brewery/447858,Netherlands,Arnhem,Gelderland,"smooth,light bodied",,Draft,1322529088,3494856,447858,https://untappd.s3.amazonaws.com/photos/2023_10_14/4b7c1c2957f18842b6469f4e5bc20e1e_raw.jpg,3.22,3.37,"Kiria Brandsma",2,0
"Corsendonk Bruin","Brouwerij Corsendonk","Brown Ale - Belgian",6.3,22,,"'T TAPHUYS Arnhem",Arnhem,Gelderland,Nederland,51.9822,5.90732,3.25,"2023-10-14 19:23:38",https://api.untappd.com/c/1322547602,https://api.untappd.com/beer/967386,https://api.untappd.com/brewery/246,Belgium,Turnhout,"Vlaams Gewest","dark,smooth,light bodied",,Draft,1322547602,967386,246,https://untappd.s3.amazonaws.com/photos/2023_10_14/ba2d429af50001e77c71df6824393f63_raw.jpg,3.48,3.5,"Kiria Brandsma",1,0
Kellerbier,"Brouwerij De Hemel","Kellerbier / Zwickelbier",4.5,0,,"'T TAPHUYS Arnhem",Arnhem,Gelderland,Nederland,51.9822,5.90732,3.25,"2023-10-14 19:53:46",https://api.untappd.com/c/1322572151,https://api.untappd.com/beer/5490490,https://api.untappd.com/brewery/1192,Netherlands,Nijmegen,Gelderland,"light bodied,smooth",,Draft,1322572151,5490490,1192,https://untappd.s3.amazonaws.com/photos/2023_10_14/34b0e122cf1e5e08de15b4c2a947fc95_raw.jpg,3.07,3.45,"Kiria Brandsma",2,0
Foeder,"Nevel Wild Ales","Wild Ale - Other",6.5,0,,"'T TAPHUYS Arnhem",Arnhem,Gelderland,Nederland,51.9822,5.90732,3.5,"2023-10-14 20:16:52",https://api.untappd.com/c/1322592093,https://api.untappd.com/beer/5396964,https://api.untappd.com/brewery/129660,Netherlands,Nijmegen,Gelderland,"sour,tart,funky",,Draft,1322592093,5396964,129660,https://untappd.s3.amazonaws.com/photos/2023_10_14/7439ff9bcf391fc8388cde73bab1f21a_raw.jpg,3.55,3.64,"Kiria Brandsma",1,0
"Heel Holland Bockt 2023","Frontaal Brewing Co.","Bock - Doppelbock",7.5,4,,"'T TAPHUYS Arnhem",Arnhem,Gelderland,Nederland,51.9822,5.90732,3.75,"2023-10-14 20:38:35",https://api.untappd.com/c/1322611956,https://api.untappd.com/beer/5478726,https://api.untappd.com/brewery/106897,Netherlands,Breda,Noord-Brabant,"chocolate,cookie,creamy,vanilla,sweet",,Draft,1322611956,5478726,106897,https://untappd.s3.amazonaws.com/photos/2023_10_14/5a1cb4137c201ae9ecc67c46cdf794ff_raw.jpg,3.64,3.64,"Kiria Brandsma",0,0
Mangomania,"vandeStreek bier","Sour - Fruited",6,0,,"'T TAPHUYS Arnhem",Arnhem,Gelderland,Nederland,51.9822,5.90732,3.5,"2023-10-14 20:59:55",https://api.untappd.com/c/1322632379,https://api.untappd.com/beer/5168621,https://api.untappd.com/brewery/61168,Netherlands,Utrecht,Utrecht,"sour,fruity,sparkling",,Draft,1322632379,5168621,61168,https://untappd.s3.amazonaws.com/photos/2023_10_14/7264f2aab5db71bb6b17fd05601853d8_raw.jpg,3.3,3.36,"Kiria Brandsma",1,0
"Bolleke De Koninck (APA)","Brouwerij De Koninck","Pale Ale - Belgian",5.2,23,,"House Of Waffles",,,België,51.2207,4.40009,3.25,"2023-10-18 14:23:13",https://api.untappd.com/c/1323562168,https://api.untappd.com/beer/13211,https://api.untappd.com/brewery/4053,Belgium,Antwerpen,"Vlaams Gewest","light bodied,smooth,sweet",,Bottle,1323562168,13211,4053,https://untappd.s3.amazonaws.com/photos/2023_10_18/b69417004831e59aa4e3e6a5ef0518f2_raw.jpg,3.34,3.34,,1,0
Pipo,Pizarro,"Belgian Blonde",5,6,,Pizarro,Antwerpen,"Provincie Antwerpen",België,51.2202,4.4028,3.75,"2023-10-18 18:58:57",https://api.untappd.com/c/1323594253,https://api.untappd.com/beer/4746990,https://api.untappd.com/brewery/517968,Belgium,Antwerpen,"Vlaams Gewest","fruity,sweet",,Can,1323594253,4746990,517968,https://untappd.s3.amazonaws.com/photos/2023_10_18/414e2389ab975f9c713548ba713550ae_raw.jpg,3.4,3.6,,1,0
Cristal,"Brouwerij Alken-Maes","Pilsner - Other",5,28,,"Trix Zaal",Antwerpen,"Provincie Antwerpen",België,51.2193,4.44816,3,"2023-10-19 00:33:51",https://api.untappd.com/c/1323676563,https://api.untappd.com/beer/26496,https://api.untappd.com/brewery/264,Belgium,Alken,"Vlaams Gewest","light bodied,smooth",,Draft,1323676563,26496,264,https://untappd.s3.amazonaws.com/photos/2023_10_18/9390bd3555a8f0ec9e4fef62e5f54b62_raw.jpg,3.04,3.04,,1,0
"Brouwers Pilsener / Premium Bier",Brouwers,"Pilsner - Other",4.8,0,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,2.75,"2023-10-21 15:14:01",https://api.untappd.com/c/1324457248,https://api.untappd.com/beer/1607078,https://api.untappd.com/brewery/18738,Netherlands,Zaandam,Noord-Holland,"light bodied",,Can,1324457248,1607078,18738,https://untappd.s3.amazonaws.com/photos/2023_10_21/0241be15fbd259fe09b6b2aa26df3886_raw.jpg,2.81,2.81,"Kiria Brandsma",2,0
"Rattle & Rum",BrewDog,"Stout - English",7.4,0,"Ruikt veel beter dan ie smaakt","Untappd at Home",,NC,"United States",34.2347,-77.9482,3.25,"2023-10-21 18:46:36",https://api.untappd.com/c/1324559287,https://api.untappd.com/beer/5023041,https://api.untappd.com/brewery/241,Scotland,Ellon,Aberdeenshire,"thin,smoked",,Can,1324559287,5023041,241,https://untappd.s3.amazonaws.com/photos/2023_10_21/0a19d4c3446f3693e2c7265242b50647_raw.jpg,3.69,3.69,"Kiria Brandsma",2,0
"Pastry Train Tiramisu & Oreo","Brouwerij Kees","Stout - Imperial / Double Pastry",13,41,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,3.75,"2023-10-21 21:19:31",https://api.untappd.com/c/1324687709,https://api.untappd.com/beer/5463737,https://api.untappd.com/brewery/188723,Netherlands,Middelburg,Zeeland,"chocolate,boozy",,Can,1324687709,5463737,188723,https://untappd.s3.amazonaws.com/photos/2023_10_21/e89834bfd8783d075a4c251d0fdc5c36_raw.jpg,3.96,3.94,"Kiria Brandsma",2,0
"Lowlander Pumpkin Weizen","Lowlander Botanical Beer","Pumpkin / Yam Beer",5,0,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,3.5,"2023-10-27 21:13:46",https://api.untappd.com/c/1326132112,https://api.untappd.com/beer/5003371,https://api.untappd.com/brewery/219305,Netherlands,Amsterdam,Noord-Holland,"pumpkin,orange,sweet",,Bottle,1326132112,5003371,219305,https://untappd.s3.amazonaws.com/photos/2023_10_27/abaeae2bd15049054f2859660ed83d78_raw.jpg,3.25,3.26,"Kiria Brandsma",1,0
"Apfelstrudel Doppelbock","Uiltje Brewing Company","Bock - Doppelbock",11,30,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,4,"2023-10-27 22:24:47",https://api.untappd.com/c/1326177797,https://api.untappd.com/beer/2292515,https://api.untappd.com/brewery/32280,Netherlands,Haarlem,Noord-Holland,"sweet,apple,autumnal",,Bottle,1326177797,2292515,32280,https://untappd.s3.amazonaws.com/photos/2023_10_27/d1921d8ad6dfdaca41f6508571f73efc_raw.jpg,3.63,3.63,"Kiria Brandsma",1,0
"Asahi Super Dry","Asahi Breweries","Lager - Japanese Rice",5,20,,"Shibui Ramen",Nijmegen,Gelderland,Nederland,51.8468,5.86261,3,"2023-10-28 18:52:54",https://api.untappd.com/c/1326510403,https://api.untappd.com/beer/8020,https://api.untappd.com/brewery/50,Japan,Sumida-ku,Tokyo,"light bodied,dry,clean,sweet",,Bottle,1326510403,8020,50,https://untappd.s3.amazonaws.com/photos/2023_10_28/8592e59046401d4c323c17622689d8dd_raw.jpg,3.12,3.12,,1,0
"Camelot Excalibeer","Brouwerij De Hemel","Belgian Blonde",6.5,0,,"Café Camelot",Nijmegen,Gelderland,Nederland,51.8475,5.86446,3.25,"2023-10-28 20:31:57",https://api.untappd.com/c/1326585641,https://api.untappd.com/beer/5366581,https://api.untappd.com/brewery/1192,Netherlands,Nijmegen,Gelderland,"smooth,banana",,Draft,1326585641,5366581,1192,https://untappd.s3.amazonaws.com/photos/2023_10_28/249b5399cba9407a46531cd5156c42b7_raw.jpg,3.5,3.58,,1,0
"Chouffe Bok 6666","Brasserie d'Achouffe","Bock - Single / Traditional",6.66,19,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,3.75,"2023-10-29 21:32:47",https://api.untappd.com/c/1327069588,https://api.untappd.com/beer/1798,https://api.untappd.com/brewery/11866,Belgium,Houffalize,"Région Wallonne","smooth,sweet",,Bottle,1327069588,1798,11866,https://untappd.s3.amazonaws.com/photos/2023_10_29/1812549fff80abb0f10c8f92176451e0_raw.jpg,3.48,3.48,,2,0
"Bockbier (2023)","Hertog Jan","Bock - Single / Traditional",6.5,23,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,3.75,"2023-11-03 23:09:41",https://api.untappd.com/c/1328117934,https://api.untappd.com/beer/5217070,https://api.untappd.com/brewery/1953,Netherlands,Arcen,Limburg,"sweet,full bodied",,Bottle,1328117934,5217070,1953,https://untappd.s3.amazonaws.com/photos/2023_11_03/81fde233ac1730abb8de223135319e51_raw.jpg,3.56,3.56,,2,0
Dubbelbock,"Koninklijke Brand Bierbrouwerij","Bock - Doppelbock",7.5,27,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,3.5,"2023-11-04 23:18:45",https://api.untappd.com/c/1328650897,https://api.untappd.com/beer/9712,https://api.untappd.com/brewery/2053,Netherlands,Wijlre,Limburg,"dark,sweet,malty",,Bottle,1328650897,9712,2053,https://untappd.s3.amazonaws.com/photos/2023_11_04/9dfa18fcfde23796a5eeb7c923afb358_raw.jpg,3.46,3.46,,2,0
"Schultenbräu Pilsener","ALDI Nord Deutschland","Pilsner - German",4.9,0,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,3,"2023-11-05 16:50:30",https://api.untappd.com/c/1328854009,https://api.untappd.com/beer/49293,https://api.untappd.com/brewery/286218,Germany,Essen,Nordrhein-Westfalen,"light bodied,bitter",,Can,1328854009,49293,286218,https://untappd.s3.amazonaws.com/photos/2023_11_05/1881e1032903f428e1854976ecf1abb6_raw.jpg,2.67,2.68,,1,0
"Schultenbräu IPA","ALDI Nederland","IPA - American",6,40,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,3.25,"2023-11-05 20:12:41",https://api.untappd.com/c/1328929149,https://api.untappd.com/beer/4558126,https://api.untappd.com/brewery/510555,Netherlands,Best,Noord-Brabant,"hoppy,fruity,bitter",,Can,1328929149,4558126,510555,https://untappd.s3.amazonaws.com/photos/2023_11_05/8d8d033bbc0bb0fbc1f5b48e295d28a3_raw.jpg,3.24,3.25,,1,0
"La Trappe Bockbier (2022)","Bierbrouwerij De Koningshoeven","Bock - Single / Traditional",7,0,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,3.75,"2023-11-10 20:23:44",https://api.untappd.com/c/1329901259,https://api.untappd.com/beer/4955509,https://api.untappd.com/brewery/110,Netherlands,Berkel-Enschot,Noord-Brabant,"caramelly,smoky",,Bottle,1329901259,4955509,110,https://untappd.s3.amazonaws.com/photos/2023_11_10/deafba30b956e5fbb504ecc10ee25d71_raw.jpg,3.56,3.57,,1,0
"Panther Cub","Founders Brewing Co.","Porter - Imperial / Double",9.2,0,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,4.25,"2023-11-10 22:03:14",https://api.untappd.com/c/1329974542,https://api.untappd.com/beer/349206,https://api.untappd.com/brewery/549,"United States","Grand Rapids",MI,"smooth,sweet,boozy,vanilla",,Bottle,1329974542,349206,549,https://untappd.s3.amazonaws.com/photos/2023_11_10/1befc8463321ae10b53bee24cd1be78a_raw.jpg,4.17,4.16,,1,0
Faro,"Brouwerij Lindemans","Lambic - Faro",4.5,12,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,4.25,"2023-11-11 21:01:30",https://api.untappd.com/c/1330454394,https://api.untappd.com/beer/7897,https://api.untappd.com/brewery/288,Belgium,Sint-Pieters-Leeuw,"Vlaams Gewest","sweet,sour,tart,sweetness,brown sugar",,Bottle,1330454394,7897,288,https://untappd.s3.amazonaws.com/photos/2023_11_11/cb52e17c511fd3958959c730747cb0bf_raw.jpg,3.47,3.47,,0,0
"Duchesse de Bourgogne","Brouwerij Verhaeghe","Sour - Flanders Red Ale",6.2,11,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,3.75,"2023-11-11 22:57:35",https://api.untappd.com/c/1330552152,https://api.untappd.com/beer/3954,https://api.untappd.com/brewery/305,Belgium,Anzegem,"Vlaams Gewest","sour,sweet,fruity,tart",,Bottle,1330552152,3954,305,https://untappd.s3.amazonaws.com/photos/2023_11_11/d1df754feeb63b84ec51e4e811699812_raw.jpg,3.66,3.66,,1,0
"Delirium Nocturnum","Delirium - Huyghe Brewery","Belgian Strong Dark Ale",8.5,24,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,3.75,"2023-11-19 18:52:14",https://api.untappd.com/c/1332627342,https://api.untappd.com/beer/4486,https://api.untappd.com/brewery/285,Belgium,Melle,"Vlaams Gewest","dark,sweet,smooth,malty,chocolate",,Bottle,1332627342,4486,285,https://untappd.s3.amazonaws.com/photos/2023_11_19/9a30264bcccd0b189041f428443d5ca2_raw.jpg,3.77,3.77,,1,0
"Trappistes Rochefort 10","Abbaye Notre-Dame de Saint-Rémy","Belgian Quadrupel",11.3,27,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,4,"2023-11-19 20:50:49",https://api.untappd.com/c/1332675482,https://api.untappd.com/beer/6766,https://api.untappd.com/brewery/1650,Belgium,Rochefort,"Région Wallonne","smooth,sweet,rich,strong,dark",,Bottle,1332675482,6766,1650,https://untappd.s3.amazonaws.com/photos/2023_11_19/f4030c136ab6196f4595b7ff08548b35_raw.jpg,4.06,4.06,,1,0
"Duff Beer","Fizz Beverage","Lager - Helles",4.9,0,D'oh!,"Untappd at Home",,NC,"United States",34.2347,-77.9482,2.75,"2023-11-24 21:44:36",https://api.untappd.com/c/1333837317,https://api.untappd.com/beer/775343,https://api.untappd.com/brewery/398297,Germany,Alling,Bayern,"light bodied,bitter",,Bottle,1333837317,775343,398297,https://untappd.s3.amazonaws.com/photos/2023_11_24/43375822100c8d712a98f12b60880c5b_raw.jpg,2.68,2.68,"Kiria Brandsma",1,0
"King Goblin","Wychwood Brewery","Strong Ale - English",6.6,23,bier.,"Untappd at Home",,NC,"United States",34.2347,-77.9482,3.5,"2023-11-24 23:55:00",https://api.untappd.com/c/1333934943,https://api.untappd.com/beer/15490,https://api.untappd.com/brewery/1376,England,Witney,Oxfordshire,"smooth,sweet",,Bottle,1333934943,15490,1376,https://untappd.s3.amazonaws.com/photos/2023_11_24/20c964a615a521a7c336f1126037ca87_raw.jpg,3.56,3.56,"Kiria Brandsma",1,0
